iter	Logloss
230	0.5538896539
231	0.553591795
232	0.5533465967
233	0.5530114202
234	0.5526985173
235	0.5523443429
236	0.5519747392
237	0.5516896176
238	0.551277791
239	0.5508958052
240	0.5504771382
241	0.5500528373
242	0.5497098168
243	0.5494529328
244	0.5490426355
245	0.5487644714
246	0.5483638844
247	0.5481665524
248	0.5478807733
249	0.5474674813
250	0.5470948877
251	0.5467417561
252	0.5465867994
253	0.546233039
254	0.5459485837
255	0.5456075362
256	0.545312719
257	0.5448766195
258	0.5444081555
259	0.5441544662
260	0.54394187
261	0.5436412326
262	0.5431918064
263	0.542926958
264	0.542591977
265	0.5423019107
266	0.5418874479
267	0.5415616818
268	0.5411590937
269	0.5406437716
270	0.5400853748
271	0.5397260249
272	0.5394972816
273	0.5391410745
274	0.5387780935
275	0.5384954892
276	0.5381256008
277	0.5376298716
278	0.537301559
279	0.5370367658
280	0.5366986997
281	0.5361211492
282	0.5357510285
283	0.5353868949
284	0.5351349388
285	0.5347783406
286	0.534448641
287	0.5342034233
288	0.5338078004
289	0.5335254952
290	0.5331720351
291	0.532967663
292	0.5326196924
293	0.5322750269
294	0.5319526531
295	0.5317422254
296	0.5314261654
297	0.5310691468
298	0.530644361
299	0.5300950617
300	0.5296979122
301	0.5293085426
302	0.5289327749
303	0.528574819
304	0.5282291008
305	0.5280016263
306	0.5277411111
307	0.5275159608
308	0.5273751281
309	0.5272035471
310	0.5269208709
311	0.5266371895
312	0.5261904339
313	0.5259786142
314	0.5255857569
315	0.5251638083
316	0.5249559751
317	0.5246427583
318	0.5245236283
319	0.524253172
320	0.5238640834
321	0.5235290474
322	0.5232509601
323	0.5229740965
324	0.5226608843
325	0.5223410091
326	0.5218579174
327	0.5216389908
328	0.5212187042
329	0.5209843035
330	0.5207889846
331	0.5203925326
332	0.520014488
333	0.5195966577
334	0.519331655
335	0.5189374756
336	0.5184314604
337	0.5181825195
338	0.5178329326
339	0.5176234721
340	0.5175038307
341	0.5173310743
342	0.5171391094
343	0.5168823923
344	0.5166290185
345	0.51633268
346	0.5160344483
347	0.5157662867
348	0.515307623
349	0.5150731972
350	0.514662974
351	0.5142099113
352	0.5139531835
353	0.5137684259
354	0.513319327
355	0.513056049
356	0.5128658523
357	0.5125399154
358	0.5121473364
359	0.5118506554
360	0.5115646305
361	0.5110600056
362	0.5107928456
363	0.5104030164
364	0.5100761629
365	0.5097424801
366	0.5094070356
367	0.5090596888
368	0.5086928388
369	0.5084045549
370	0.5080322083
371	0.5076615194
372	0.5074925754
373	0.5072346534
374	0.5069841994
375	0.5066180996
376	0.5063181876
377	0.506029594
378	0.5056929825
379	0.5053289539
380	0.5050541176
381	0.5048083569
382	0.5044730588
383	0.5041444834
384	0.5038754468
385	0.5036544896
386	0.5033488692
387	0.503014218
388	0.5027277795
389	0.5025782679
390	0.5023369937
391	0.5020687366
392	0.5019443196
393	0.5017856954
394	0.5015583748
395	0.5011508052
396	0.5009271569
397	0.5006234285
398	0.5004698622
399	0.500127275
400	0.4998460237
401	0.499625916
402	0.4993426551
403	0.499066893
404	0.4986907102
405	0.4982815096
406	0.4979824596
407	0.4977590898
408	0.4974843563
409	0.4971301233
410	0.4968105175
411	0.4965593043
412	0.4962655911
413	0.495997597
414	0.4957822795
415	0.4955842695
416	0.4952115902
417	0.4948925716
418	0.4945468348
419	0.494290936
420	0.4939355864
421	0.4935802441
422	0.4933974105
423	0.4930688218
424	0.4927722707
425	0.4924167113
426	0.4922545274
427	0.4919806268
428	0.491744143
429	0.491493713
430	0.4912865819
431	0.4910499381
432	0.4907883503
433	0.4905266351
434	0.4902100078
435	0.4900081877
436	0.489801707
437	0.4896150094
438	0.4892318016
439	0.4889237309
440	0.488612461
441	0.4883462139
442	0.4880396514
443	0.4877928981
444	0.4874408174
445	0.4871790323
446	0.486958392
447	0.4866813968
448	0.4864499201
449	0.4863756509
450	0.4861339259
451	0.4859088545
452	0.4856343667
453	0.4855117063
454	0.4851335305
455	0.4849444178
456	0.4846593047
457	0.4844140126
458	0.4840556938
459	0.4838404154
460	0.4835384421
461	0.483231533
462	0.4829703559
463	0.482828361
464	0.4826127917
465	0.4822312891
466	0.4818424747
467	0.4815516251
468	0.4813215411
469	0.4810426291
470	0.4808516819
471	0.4805436288
472	0.4803512389
473	0.4801333242
474	0.4798623324
475	0.4796398157
476	0.4794832482
477	0.4792516273
478	0.4789117202
479	0.4785176483
480	0.4782000774
481	0.4780298107
482	0.4777830752
483	0.4774630756
484	0.4772268286
485	0.4767864944
486	0.4765080047
487	0.4762338282
488	0.4758894597
489	0.475575811
490	0.4753548622
491	0.4750819757
492	0.474914728
493	0.4745883743
494	0.4742853228
495	0.4741135708
496	0.4737880585
497	0.4735165717
498	0.4732625065
499	0.4731388629
500	0.4727826666
501	0.4726205614
502	0.4723019065
503	0.4720361918
504	0.4717139683
505	0.4714035533
506	0.4712280612
507	0.470839224
508	0.4705737153
509	0.4701994204
510	0.4699702231
511	0.4696808292
512	0.4693839692
513	0.4691279885
514	0.4688322104
515	0.4685798648
516	0.4683263155
517	0.4681622964
518	0.4679015457
519	0.4675701931
520	0.467335001
521	0.467043249
522	0.4668739145
523	0.4666487813
524	0.4662529558
525	0.4659267696
526	0.4657334495
527	0.4654291011
528	0.4652052955
529	0.464840695
530	0.4645376544
531	0.4643671402
532	0.464125533
533	0.4639409066
534	0.4636802213
535	0.46346106
536	0.4632189741
537	0.4629107521
538	0.4626126413
539	0.4623176913
540	0.4619653288
541	0.4616902005
542	0.4614298271
543	0.4610921251
544	0.4606627795
545	0.4604302376
546	0.4600568382
547	0.4597573341
548	0.4594889199
549	0.459214552
550	0.4589480243
551	0.4587149847
552	0.458332887
553	0.4580764191
554	0.4577312177
555	0.457517832
556	0.4572448183
557	0.4570064984
558	0.4568089339
559	0.4566142856
560	0.4563299835
561	0.4561247942
562	0.4557400786
563	0.4555637716
564	0.4553780055
565	0.4549942043
566	0.4546833911
567	0.4544404466
568	0.4541608243
569	0.4538723524
570	0.4536637917
571	0.4534594594
572	0.4533142745
573	0.4531419542
574	0.4528921002
575	0.4526488054
576	0.4524600181
577	0.4521269463
578	0.4518909714
579	0.4517451747
580	0.4515378547
581	0.451129541
582	0.450868941
583	0.4506359749
584	0.4504007938
585	0.4501962492
586	0.4499144168
587	0.4497358106
588	0.4495713894
589	0.4494094523
590	0.4491396329
591	0.4489172999
592	0.448631156
593	0.4483890432
594	0.4481191585
595	0.447825731
596	0.4476459022
597	0.4472705072
598	0.4471343414
599	0.4469933471
600	0.4466047337
601	0.446456521
602	0.4462674178
603	0.4459731469
604	0.445768433
605	0.4456126806
606	0.4453539943
607	0.4451014424
608	0.4448971046
609	0.4446554536
610	0.4443506655
611	0.4440207251
612	0.4437899381
613	0.4435181844
614	0.4432319855
615	0.4429983945
616	0.4426762517
617	0.442483056
618	0.4422747718
619	0.442075242
620	0.4417342222
621	0.4415442613
622	0.4412536649
623	0.4408996625
624	0.4405570284
625	0.4402944191
626	0.4401790476
627	0.4399871732
628	0.4397426489
629	0.439546464
630	0.4393131304
631	0.4390609665
632	0.4387810207
633	0.4386056116
634	0.4384451767
635	0.4381289207
636	0.4378075203
637	0.4375838142
638	0.4373153834
639	0.4370741009
640	0.4368121255
641	0.4365247554
642	0.4361519753
643	0.4357794413
644	0.4354297809
645	0.4352253087
646	0.4350952822
647	0.4348558364
648	0.4346808
649	0.4343791857
650	0.4340557891
651	0.4338207954
652	0.4335009616
653	0.4333081328
654	0.4331039067
655	0.4327551465
656	0.4324969209
657	0.4322699323
658	0.4320937271
659	0.4318596144
660	0.4316401277
661	0.431408063
662	0.4312140456
663	0.430955147
664	0.430830457
665	0.4305759482
666	0.4302548559
667	0.4298611955
668	0.4295372059
669	0.4293129661
670	0.4290976223
671	0.4287910008
672	0.4285521593
673	0.4281838322
674	0.4278463618
675	0.4276291426
676	0.4274518213
677	0.4273081793
678	0.427045154
679	0.4268368645
680	0.4266744034
681	0.4263460896
682	0.4262167276
683	0.4258748903
684	0.4255977536
685	0.4253086052
686	0.4249284049
687	0.4246975681
688	0.4243824791
689	0.424173201
690	0.4239372228
691	0.4236519622
692	0.4233254477
693	0.4231823817
694	0.4229519325
695	0.4228282344
696	0.42256644
697	0.4223314023
698	0.4221049018
699	0.4218194701
700	0.4215386139
701	0.4213134935
702	0.4211331448
703	0.4209132766
704	0.4207926647
705	0.4205091408
706	0.4202101809
707	0.4200408297
708	0.4198449312
709	0.41956939
710	0.4192462812
711	0.4190433019
712	0.418856668
713	0.4185743311
714	0.4183676584
715	0.4181263313
716	0.4179314067
717	0.417633911
718	0.4174025067
719	0.4171780897
720	0.4169332473
721	0.4166164193
722	0.4164148789
723	0.4161739632
724	0.4160248223
725	0.4157374287
726	0.4155676084
727	0.4153690411
728	0.4151371999
729	0.4149165474
730	0.4147416831
731	0.4144975959
732	0.4142736079
733	0.4139775959
734	0.413736266
735	0.413484002
736	0.4132241465
737	0.4129686278
738	0.4127209624
739	0.4125549172
740	0.4122913251
741	0.4119712981
742	0.4117200006
743	0.4114422767
744	0.4112046563
745	0.41090532
746	0.4107267306
747	0.4104400315
748	0.410031117
749	0.4098613197
750	0.409555269
751	0.4093056654
752	0.4089952413
753	0.4087416302
754	0.4085622255
755	0.4083352915
756	0.4080650514
757	0.407817862
758	0.4075682013
759	0.4072020094
760	0.4068481087
761	0.4065963416
762	0.4063003248
763	0.406001777
764	0.4058345494
765	0.4055977755
766	0.405342862
767	0.4050608299
768	0.4047946701
769	0.4043995855
770	0.4041321726
771	0.4039123641
772	0.4037429516
773	0.4035358982
774	0.4033958989
775	0.4032450459
776	0.4029925293
777	0.4028312831
778	0.4026739162
779	0.4024894116
780	0.4021936395
781	0.4019395137
782	0.4017497268
783	0.4014986916
784	0.401366105
785	0.4011683812
786	0.4010485321
787	0.4008648702
788	0.400748154
789	0.4005293328
790	0.4002332456
791	0.40000643
792	0.3997315173
793	0.3995335475
794	0.3993303274
795	0.399143885
796	0.3989361734
797	0.398678405
798	0.3984093178
799	0.3980857105
800	0.3978040297
801	0.3976241916
802	0.3974887346
803	0.3972817733
804	0.3970475546
805	0.3968391949
806	0.3966446272
807	0.3965190886
808	0.3962898803
809	0.3960094797
810	0.3958469631
811	0.3956296868
812	0.3954469728
813	0.395227799
814	0.3949808628
815	0.3948108693
816	0.394542234
817	0.3942663914
818	0.3940227425
819	0.3938132189
820	0.3935250138
821	0.3932962954
822	0.3930133133
823	0.3928337835
824	0.3926659069
825	0.3923888704
826	0.3920838798
827	0.3919161348
828	0.3917025072
829	0.3914493738
830	0.3912210625
831	0.3909423089
832	0.3906574501
833	0.3904634333
834	0.3901256082
835	0.3898701295
836	0.389731517
837	0.3895294746
838	0.389364905
839	0.3891522673
840	0.3889331258
841	0.3887526781
842	0.3885453029
843	0.3883377551
844	0.38804136
845	0.3878703543
846	0.3877409587
847	0.3875222159
848	0.3872191383
849	0.387104982
850	0.3869109787
851	0.3867584919
852	0.3866029636
853	0.3863507214
854	0.386171049
855	0.3859411499
856	0.3857112828
857	0.3855083921
858	0.3852886361
859	0.3851069025
860	0.3849823074
861	0.3847469647
862	0.3845577549
863	0.3842862026
864	0.3840990792
865	0.383894422
866	0.3835913434
867	0.3834061551
868	0.3831971297
869	0.3829887353
870	0.3828185121
871	0.3826624598
872	0.3825161878
873	0.3822765807
874	0.3821077734
875	0.3819230512
876	0.3817658911
877	0.381621281
878	0.381388119
879	0.3811246089
880	0.380942493
881	0.3807300419
882	0.3805113095
883	0.3802979693
884	0.3801110857
885	0.3799799511
886	0.3797275503
887	0.3795327525
888	0.379445665
889	0.3792406241
890	0.3790040668
891	0.3788991932
892	0.3786413822
893	0.3783635778
894	0.3781925909
895	0.3779896599
896	0.3776868451
897	0.3775122359
898	0.3772636313
899	0.3770248986
900	0.3768370249
901	0.3766178558
902	0.3764037043
903	0.3761658337
904	0.3760146522
905	0.3757983788
906	0.3755567626
907	0.375365366
908	0.3751483268
909	0.3749210509
910	0.3746568519
911	0.3744860505
912	0.3741530793
913	0.373871422
914	0.3735957658
915	0.3733853593
916	0.3731430895
917	0.3728999741
918	0.3727663159
919	0.3726005017
920	0.3723553479
921	0.3720600232
922	0.371891132
923	0.3717378075
924	0.3714984948
925	0.3712911717
926	0.3709991586
927	0.3707936204
928	0.3706188688
929	0.3704216311
930	0.370167755
931	0.3700208941
932	0.3698287022
933	0.3696068031
934	0.3692600613
935	0.3690969584
936	0.3689426923
937	0.3686727656
938	0.3685144914
939	0.3683332674
940	0.3681689814
941	0.3679640144
942	0.3677317579
943	0.3675071768
944	0.3673742249
945	0.3672601136
946	0.3669820908
947	0.3667750865
948	0.3665105507
949	0.3663134184
950	0.3661198533
951	0.3659461663
952	0.3658329272
953	0.3656406238
954	0.3655070467
955	0.3652796118
956	0.3651155464
957	0.364902378
958	0.3646897315
959	0.3644081533
960	0.3641645276
961	0.3640253715
962	0.3638671666
963	0.363663564
964	0.3633767243
965	0.3631681882
966	0.3628889519
967	0.3627113708
968	0.3625333748
969	0.3622543819
970	0.3620020374
971	0.3618255627
972	0.3616516432
973	0.3614456799
974	0.361303807
975	0.3611771746
976	0.3608999015
977	0.3607820981
978	0.3606122602
979	0.3604328232
980	0.3602029431
981	0.3600531183
982	0.3599204434
983	0.3597025518
984	0.3594887141
985	0.3593030269
986	0.3591028213
987	0.3589372904
988	0.3587366718
989	0.3584877125
990	0.3582684845
991	0.3580307278
992	0.357852731
993	0.3577028195
994	0.3574484074
995	0.3573239383
996	0.3570177186
997	0.3568230406
998	0.3566272052
999	0.3565241232
